Unique Bond No,URN,Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Denominations,Issue Branch Code,Issue Teller,Status
OC14013,15372 00691202310060000003294,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14014,15373 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14028,15374 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14026,15375 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14022,15376 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14018,15377 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14012,15378 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14020,15379 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14016,15380 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14024,15381 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC14010,15382 00691202310060000003311,2023-10-06,2023-10-06,2023-10-20,YASHODA SUPER SPECIALITY HOSPITAL,10000000,691,8212066,Paid
OC16363,15383 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,10000000,1,5898161,Paid
OC16365,15384 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,10000000,1,5898161,Paid
OC16361,15385 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,10000000,1,5898161,Paid
OC16367,15386 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,10000000,1,5898161,Paid
TL15577,15387 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,1000000,1,5898161,Paid
TL15300,15388 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,1000000,1,5898161,Paid
OL29685,15389 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,100000,1,5898161,Paid
OL29691,15390 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,100000,1,5898161,Paid
OL29687,15391 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,100000,1,5898161,Paid
OL29683,15392 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,100000,1,5898161,Paid
OL29689,15393 00001202310070000003313,2023-10-07,2023-10-07,2023-10-21,ABHRAJIT MITRA,100000,1,5898161,Paid
TL9490,15394 00813202310070000003321,2023-10-07,2023-10-07,2023-10-21,AJAY SARAF,1000000,813,6188222,Paid
TL9496,15395 00813202310070000003321,2023-10-07,2023-10-07,2023-10-21,AJAY SARAF,1000000,813,6188222,Paid
TL9494,15396 00813202310070000003321,2023-10-07,2023-10-07,2023-10-21,AJAY SARAF,1000000,813,6188222,Paid
TL9488,15397 00813202310070000003321,2023-10-07,2023-10-07,2023-10-21,AJAY SARAF,1000000,813,6188222,Paid
TL9492,15398 00813202310070000003321,2023-10-07,2023-10-07,2023-10-21,AJAY SARAF,1000000,813,6188222,Paid
OC15936,15399 00847202310070000003320,2023-10-07,2023-10-07,2023-10-21,GVPR ENGINEERS LTD,10000000,847,6458726,Paid
OC15928,15400 00847202310070000003320,2023-10-07,2023-10-07,2023-10-21,GVPR ENGINEERS LTD,10000000,847,6458726,Paid
OC15932,15401 00847202310070000003320,2023-10-07,2023-10-07,2023-10-21,GVPR ENGINEERS LTD,10000000,847,6458726,Paid
OC15930,15402 00847202310070000003320,2023-10-07,2023-10-07,2023-10-21,GVPR ENGINEERS LTD,10000000,847,6458726,Paid
OC15934,15403 00847202310070000003320,2023-10-07,2023-10-07,2023-10-21,GVPR ENGINEERS LTD,10000000,847,6458726,Paid
TL15608,15404 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,1000000,1,5898161,Paid
OL29692,15405 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,100000,1,5898161,Paid
OL29696,15406 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,100000,1,5898161,Paid
OL29694,15407 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,100000,1,5898161,Paid
OL29690,15408 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,100000,1,5898161,Paid
OL29698,15409 00001202310070000003317,2023-10-07,2023-10-07,2023-10-21,HIMANGA MERCANTILES PVT LTD,100000,1,5898161,Paid
OC16371,15410 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid
OC16373,15411 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid
OC16369,15412 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid
TL15613,15413 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15617,15414 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15589,15415 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15615,15416 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15621,15417 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15633,15418 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15603,15419 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15583,15420 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15623,15421 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15631,15422 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15625,15423 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15585,15424 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15591,15425 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15607,15426 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15629,15427 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15627,15428 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15605,15429 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15609,15430 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15619,15431 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15601,15432 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15581,15433 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15611,15434 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15599,15435 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15597,15436 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15595,15437 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15593,15438 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15579,15439 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
TL15587,15440 00001202310070000003315,2023-10-07,2023-10-07,2023-10-21,MKJ ENTERPRISES LIMITED,1000000,1,5898161,Paid
OT15006,15441 00691202310070000003322,2023-10-07,2023-10-07,2023-10-21,MR. SAMEER  BHATIA,1000,691,8212066,Expired
OC15923,15442 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15911,15443 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15915,15444 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15921,15445 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15913,15446 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15917,15447 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15909,15448 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15919,15449 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15925,15450 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
OC15907,15451 00847202310070000003314,2023-10-07,2023-10-07,2023-10-21,NATCO PHARMA LTD,10000000,847,6458726,Paid
TL15602,15452 00001202310070000003316,2023-10-07,2023-10-07,2023-10-21,RAUNAK PROPERTIES PVT. LTD,1000000,1,5898161,Paid
TL15604,15453 00001202310070000003316,2023-10-07,2023-10-07,2023-10-21,RAUNAK PROPERTIES PVT. LTD,1000000,1,5898161,Paid
TL15606,15454 00001202310070000003316,2023-10-07,2023-10-07,2023-10-21,RAUNAK PROPERTIES PVT. LTD,1000000,1,5898161,Paid
OC15908,15455 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15926,15456 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15912,15457 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15839,15458 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15837,15459 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15829,15460 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15910,15461 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15918,15462 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15898,15463 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15880,15464 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15833,15465 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15831,15466 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15841,15467 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15835,15468 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15916,15469 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15872,15470 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15892,15471 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15886,15472 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15894,15473 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15890,15474 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15904,15475 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15827,15476 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15896,15477 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15920,15478 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15874,15479 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15924,15480 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15914,15481 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15878,15482 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15845,15483 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15902,15484 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15876,15485 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15900,15486 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15849,15487 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15922,15488 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15884,15489 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15843,15490 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15888,15491 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15906,15492 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15847,15493 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15882,15494 00847202310070000003312,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15929,15495 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15941,15496 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15927,15497 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15943,15498 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15931,15499 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15935,15500 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15939,15501 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15945,15502 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15937,15503 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15933,15504 00847202310070000003318,2023-10-07,2023-10-07,2023-10-21,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,10000000,847,6458726,Paid
OC15605,15505 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,10000000,1,5898161,Paid
TL15337,15506 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid
TL15339,15507 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid
TL15333,15508 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid
TL15335,15509 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid
TL15331,15510 00001202310090000003339,2023-10-09,2023-10-09,2023-10-23,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid
OC16370,15511 00001202310090000003323,2023-10-09,2023-10-09,2023-10-23,B.DAS AND ASSOCIATES PVT. LTD.,10000000,1,5898161,Paid
OC15940,15512 00847202310090000003334,2023-10-09,2023-10-09,2023-10-23,BAIN GLOBAL RESOURCES LLP,10000000,847,6458726,Paid
OC15938,15513 00847202310090000003334,2023-10-09,2023-10-09,2023-10-23,BAIN GLOBAL RESOURCES LLP,10000000,847,6458726,Paid
OC15942,15514 00847202310090000003334,2023-10-09,2023-10-09,2023-10-23,BAIN GLOBAL RESOURCES LLP,10000000,847,6458726,Paid
OC15946,15515 00847202310090000003334,2023-10-09,2023-10-09,2023-10-23,BAIN GLOBAL RESOURCES LLP,10000000,847,6458726,Paid
OC15944,15516 00847202310090000003334,2023-10-09,2023-10-09,2023-10-23,BAIN GLOBAL RESOURCES LLP,10000000,847,6458726,Paid
TL15310,15517 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15322,15518 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15324,15519 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15306,15520 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15304,15521 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15308,15522 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15336,15523 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15328,15524 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15302,15525 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15338,15526 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15334,15527 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15332,15528 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15340,15529 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15320,15530 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15314,15531 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15318,15532 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15326,15533 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15330,15534 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15316,15535 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15312,15536 00001202310090000003333,2023-10-09,2023-10-09,2023-10-23,CASTLE LIQUORS PRIVATE LIMITED,1000000,1,5898161,Paid
TL15630,15537 00001202310090000003328,2023-10-09,2023-10-09,2023-10-23,GALAXY C.S. BOTTLING PLANT,1000000,1,5898161,Paid
TL15632,15538 00001202310090000003328,2023-10-09,2023-10-09,2023-10-23,GALAXY C.S. BOTTLING PLANT,1000000,1,5898161,Paid
